hotel_id,osm_id,osm_type,xotelo_key,wikidata_id,name,name_international,brand,operator,property_type,description,latitude,longitude,elevation_m,geohash,region,formatted_address,house_number,street,neighborhood,city,state,country,country_code,postal_code,stars,user_rating,review_count,price_min,price_max,currency,price_tier,has_wifi,has_pool,has_parking,has_air_conditioning,has_restaurant,has_bar,has_spa,has_gym,is_pet_friendly,is_wheelchair_accessible,smoking_allowed,rooms_count,beds_count,checkin_time,checkout_time,opening_hours,phone,email,website,booking_url,image_url,last_updated_at,distance_meters,data_sources,raw_tags
osm_node_10123938475,10123938475,node,,,Palmtree,,,,hotel,,12.9793312,77.6291742,,tdr1y6z,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186243+00:00,,,
osm_node_10123938476,10123938476,node,,,Shilton,,,,hotel,,12.9756154,77.6173406,,tdr1y4p,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186257+00:00,,,
osm_node_10178539717,10178539717,node,,,ತ್ರಿವಿಕ್ರ,Trivik Wandwalk apartments,,,apartment,,13.1030189,77.5596069,,tdr4scm,bengaluru,"Veerasagara lake road, bengaluru, 560064",,Veerasagara lake road,,bengaluru,,,,560064,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186273+00:00,,,
osm_node_10201024147,10201024147,node,,,Milestone Calidad,,,,apartment,,12.8619941,77.600983,,tdr1jv7,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186289+00:00,,,
osm_node_10217199338,10217199338,node,,,Gayathri Mandira,,,,apartment,,12.9675523,77.6896575,,tdr1zbe,bengaluru,"8th Cross Road, bengaluru",,8th Cross Road,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186306+00:00,,,
osm_node_10217199722,10217199722,node,,,Disha Marvel,,,,apartment,,12.9678177,77.6893019,,tdr1zbe,bengaluru,"8th Cross, Gururaja Layout, bengaluru, 560037",,"8th Cross, Gururaja Layout",,bengaluru,,,,560037,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186322+00:00,,,
osm_node_10221065234,10221065234,node,,,Sri Udupi Parkk,,,,hotel,,12.9824346,77.7483784,,tdr3c5q,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186336+00:00,,,
osm_node_10221065235,10221065235,node,,,Stay@,,,,apartment,,12.9826452,77.7486843,,tdr3c5q,bengaluru,"201,202, Swamy Vivekananda Road, bengaluru, 560066","201,202",Swamy Vivekananda Road,,bengaluru,,,,560066,,,,,,USD,mid_range,True,False,False,False,False,False,False,False,False,False,,,,,,,+91 7624965222,mandaramhospitality@gmail.com,https://mystayat.com/,,,2026-09-14 13:50:11.186353+00:00,,,
osm_node_10228570995,10228570995,node,,,Pranam Comforts,,,,hotel,,12.9870772,77.5785393,,tdr1vk4,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186368+00:00,,,
osm_node_10252978009,10252978009,node,,,Green Skies Blue Forest Apartments,,,,apartment,,12.8976619,77.5946541,,tdr1mey,bengaluru,"3rd Main Road, bengaluru, 560094",,3rd Main Road,,bengaluru,,,,560094,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186384+00:00,,,
osm_node_10257576946,10257576946,node,,,DBrooks Elite Business Hotel,,,,hotel,,12.9610375,77.7137754,,tdr38rm,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,+91 9916810028,,https://dbrooks.in/,,,2026-09-14 13:50:11.186399+00:00,,,
osm_node_10266613917,10266613917,node,,,Air Avenue,,,,hotel,,13.1477961,77.6198015,,tdr4y33,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186415+00:00,,,
osm_node_10266613918,10266613918,node,,,VIP PG,,,,hostel,,13.1479594,77.6198353,,tdr4y39,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,+91-73494-95510;+91-89041-93386,,,,,2026-09-14 13:50:11.186430+00:00,,,
osm_node_10266619051,10266619051,node,,,Sports Icon Suites,,,,hotel,,13.1477499,77.6204953,,tdr4y33,bengaluru,"25, bengaluru, 562157",25,,,bengaluru,,,,562157,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,+91 98457 06600,,,,,2026-09-14 13:50:11.186453+00:00,,,
osm_node_10280770025,10280770025,node,,,Super Hotel O,,,,hotel,,12.9602164,77.7218029,,tdr38x7,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186470+00:00,,,
osm_node_10293635625,10293635625,node,,,Nestaway,,,Nestaway,hotel,,12.9158426,77.6456594,,tdr1qz7,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186485+00:00,,,
osm_node_10295397903,10295397903,node,,,Nahar Heritage Hotel,,,,hotel,,12.9711587,77.6006922,,tdr1vc7,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186500+00:00,,,
osm_node_10295397905,10295397905,node,,,Treebo Hotel Edge,,,,hotel,,12.9705889,77.6006124,,tdr1vc5,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186514+00:00,,,
osm_node_10303904019,10303904019,node,,,Hotel Grand Seasons,,,,hotel,,13.0020778,77.66305,,tdr1zqb,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186529+00:00,,,
osm_node_10564358159,10564358159,node,,,Pranava's BSR Gitaar,,,,apartment,,12.9419248,77.7013714,,tdr38hh,bengaluru,"Bellandur Railway Station Road, bengaluru",,Bellandur Railway Station Road,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186546+00:00,,,
osm_node_10617518507,10617518507,node,,,Hotel Aurum Keys,,,,hotel,,12.9794641,77.6951644,,tdr1zfz,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186562+00:00,,,
osm_node_10651168095,10651168095,node,,,Kings & Queens Co Living PG,,,,hostel,,12.9918753,77.7131856,,tdr3bmj,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,+91 9164805777,,,,,2026-09-14 13:50:11.186577+00:00,,,
osm_node_10651832562,10651832562,node,,,Udupi Krishna Grand,,,,hotel,,13.017598,77.6524891,,tdr4p1b,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186591+00:00,,,
osm_node_10651913725,10651913725,node,,,Pearl suites,,,,hotel,,12.9550861,77.6506473,,tdr1wyr,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186606+00:00,,,
osm_node_10676226621,10676226621,node,,,Vaishnavi Luxury PG,,,,hostel,,12.9590437,77.7216761,,tdr38x5,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,+91 77603 45522,,,,,2026-09-14 13:50:11.186629+00:00,,,
osm_node_10719499933,10719499933,node,,,Venkata Ramana PG for Ladies,,,,hostel,,12.9596391,77.7029058,,tdr38pj,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186644+00:00,,,
osm_node_10801924282,10801924282,node,,,Livora - PG for Men,,,,hostel,,12.860815,77.5426918,,tdr1ht0,bengaluru,"116, Holiday Village Road, Bangalore, Mallasandra, 560062",116,Holiday Village Road,Bangalore,Mallasandra,,,,560062,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186661+00:00,,,
osm_node_10814735751,10814735751,node,,,Sri Lakshmi Venkateshwara PG for Ladies,,,,hostel,,12.9611373,77.7185673,,tdr38x8,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186677+00:00,,,
osm_node_10814735752,10814735752,node,,,KVR Premium PG,,,,hostel,,12.9613621,77.7185927,,tdr38x8,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186692+00:00,,,
osm_node_10821479718,10821479718,node,,,MGM apartments,,,,apartment,,12.934556,77.7093854,,tdr386d,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186707+00:00,,,
osm_node_10910526191,10910526191,node,,,Locul Hostel Central,,,,hostel,,12.9757149,77.6024048,,tdr1vfh,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,2026-09-14 13:50:11.186723+00:00,,,
osm_node_10924807387,10924807387,node,,,Melange Astris,,,,hotel,,12.9648241,77.5985719,,tdr1vb1,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186738+00:00,,,
osm_node_10963827409,10963827409,node,,,Melange,,,,apartment,,12.9703686,77.5970335,,tdr1vc0,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186753+00:00,,,
osm_node_10965349434,10965349434,node,,,Narayana Comforts,,,,hotel,,13.1048911,77.6003651,,tdr4tcd,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186771+00:00,,,
osm_node_10965349441,10965349441,node,,,Shreyas Residency,,,,hotel,,13.1045642,77.6001407,,tdr4tcd,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186787+00:00,,,
osm_node_11003390004,11003390004,node,,,Sri KNS Luxury PG,,,,hostel,,12.960282,77.7180246,,tdr38x2,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186803+00:00,,,
osm_node_11003395605,11003395605,node,,,Sri Sai Guest House,,,,hostel,,12.9602446,77.7181888,,tdr38x2,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186823+00:00,,,
osm_node_11034520919,11034520919,node,,,Stanza Living Miraj Apartment,,,,apartment,,12.9283741,77.6707166,,tdr1x3w,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186838+00:00,,,
osm_node_11034520920,11034520920,node,,,Stanza Living Dudley House,,,,apartment,,12.925973,77.6705155,,tdr1x3j,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186853+00:00,,,
osm_node_11065895405,11065895405,node,,,Accommodation #11065895405,,,,hotel,,12.9776602,77.5767332,,tdr1v69,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186868+00:00,,,
osm_node_11091113619,11091113619,node,,,Hotel Runway Suites,,,,hotel,,12.9566329,77.7100815,,tdr38qd,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186883+00:00,,,
osm_node_11131430552,11131430552,node,,Q55611387,FabHotels,,FabHotels,,hotel,,12.9690174,77.6361697,,tdr1y8u,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186899+00:00,,,
osm_node_11153257896,11153257896,node,,,SLN Classic PG for Ladies,,,,hostel,,12.9339687,77.618757,,tdr1w68,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186913+00:00,,,
osm_node_11178091272,11178091272,node,,,New Sai Baba PG for Gents,,,,hostel,,12.9573222,77.5694607,,tdr1tnu,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186930+00:00,,,
osm_node_11178140428,11178140428,node,,,SRM PG for Gents,,,,hostel,,12.9602989,77.5691407,,tdr1tpk,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186947+00:00,,,
osm_node_11178156320,11178156320,node,,,Sir Puttannachetty Veerasiva Free Boarding Home,,,,hostel,,12.9508302,77.5677823,,tdr1tje,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186962+00:00,,,
osm_node_11192491326,11192491326,node,,,Sri Mahalakshmi PG for Ladies,,,,hostel,,12.9607951,77.7160178,,tdr38rr,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,+91 80957 65388,,,,,2026-09-14 13:50:11.186977+00:00,,,
osm_node_11192491327,11192491327,node,,,Saanvi PG for Ladies,,,,hostel,,12.9609353,77.7159864,,tdr38rr,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.186991+00:00,,,
osm_node_11193554734,11193554734,node,,,Sri Sai Balaji PG for Ladies,,,,hostel,,12.9671151,77.714216,,tdr3b2t,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187005+00:00,,,
osm_node_11209916093,11209916093,node,,,Attide biz,,,,hotel,,13.0586077,77.5927247,,tdr4m9j,bengaluru,"31, 32, 33, E Block Extension,, 14th Main Rd, Sahakar Nagar, Byatarayanapura, Bengaluru, 560092","31, 32, 33, E Block Extension,","14th Main Rd, Sahakar Nagar, Byatarayanapura",,Bengaluru,,,,560092,,,,,,USD,mid_range,True,False,False,False,False,False,False,False,False,False,,,,,,24/7,+919902000200,,,,,2026-09-14 13:50:11.187022+00:00,,,
osm_node_11210437037,11210437037,node,,,Rajans Cafe,,,,hostel,,12.9548129,77.6427059,,tdr1wy3,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187038+00:00,,,
osm_node_11215614052,11215614052,node,,,Astra Hotels,,,Chris Hotels,hotel,,12.9773169,77.7250751,,tdr3bdm,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187054+00:00,,,
osm_node_11215814225,11215814225,node,,,Treebo Akshaya Bull Temple,,,Treebo,hotel,,12.9441289,77.5680437,,tdr1th7,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187070+00:00,,,
osm_node_11224559217,11224559217,node,,,Purple Inn,,,,hotel,,12.9709,77.7070266,,tdr3b32,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187084+00:00,,,
osm_node_11259898775,11259898775,node,,,PSR Luxury PG for Gents,,,,hostel,,12.9126681,77.6284933,,tdr1qqx,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187102+00:00,,,
osm_node_11259898776,11259898776,node,,,Zolo Vinson,,,ZoloStays Property Solutions Pvt Ltd,hostel,,12.9127243,77.6290049,,tdr1qqx,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187117+00:00,,,
osm_node_11268445215,11268445215,node,,,Janardhan,,,,hotel,,12.9857927,77.5789851,,tdr1v7g,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187135+00:00,,,
osm_node_11279857489,11279857489,node,,,Olive Jayanagar,,,,hotel,,12.9184255,77.5810973,,tdr1mrs,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187150+00:00,,,
osm_node_11287892332,11287892332,node,,,Anarghya PG for Ladies,,,,guest_house,,12.9142759,77.6127753,,tdr1qng,bengaluru,bengaluru,,,,bengaluru,,,,,,,,25.0,60.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187164+00:00,,,
osm_node_11290256859,11290256859,node,,,FabExpress Oriental Suites,,,,hotel,,12.9130408,77.605488,,tdr1myw,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187180+00:00,,,
osm_node_11290438222,11290438222,node,,,Poornima Regency,,,,hotel,,12.9521048,77.5945294,,tdr1tty,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187195+00:00,,,
osm_node_11290812038,11290812038,node,,,Perfect Ladies PG,,,,guest_house,,12.9135755,77.603733,,tdr1myv,bengaluru,bengaluru,,,,bengaluru,,,,,,,,25.0,60.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187210+00:00,,,
osm_node_11292077128,11292077128,node,,,Castle Dollar,,,,apartment,,12.90482,77.5971152,,tdr1mv2,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187224+00:00,,,
osm_node_11292715482,11292715482,node,,,Vaka Living,,,,hostel,,12.911743,77.6098567,,tdr1qn9,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187239+00:00,,,
osm_node_11295297228,11295297228,node,,,Temple Tree Hotel,,,,hotel,,12.9479778,77.5946052,,tdr1ttn,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,True,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187256+00:00,,,
osm_node_11295303737,11295303737,node,,,Bilton,,,,hotel,,12.9447473,77.5968662,,tdr1tu8,bengaluru,"61, 13th Cross Road, Banglore, 56027",61,13th Cross Road,,Banglore,,,,56027,,,,,,USD,mid_range,False,False,False,True,False,False,False,False,False,True,,,,,,,+91 88844 11190,info@biltonhotel.com,https://biltonhotel.com,,,2026-09-14 13:50:11.187273+00:00,,,
osm_node_11295814510,11295814510,node,,,Hotel Sarbhawal Residency,,,,hotel,,12.9565763,77.5922448,,tdr1tws,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187289+00:00,,,
osm_node_11295814511,11295814511,node,,,Dreamz Lodge,,,,hotel,,12.9564473,77.5913961,,tdr1tws,bengaluru,"bengaluru, 560027",,,,bengaluru,,,,560027,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,+91 80 4120 4347,dreamzzlodge@gmail.com,,,,2026-09-14 13:50:11.187309+00:00,,,
osm_node_11296660892,11296660892,node,,,SVNS PG for Ladies,,,,hostel,,12.9135075,77.6082455,,tdr1qnb,bengaluru,"11th Main Road, Bengaluru Urban, Bangalore, 560076",,11th Main Road,Bengaluru Urban,Bangalore,,,,560076,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187326+00:00,,,
osm_node_11297786869,11297786869,node,,,"The Hosteller Bangalore, Brigade Road",The Hosteller Bangalore Brigade Road,,,hostel,,12.9672722,77.6067298,,tdr1vbx,bengaluru,"124, Brigade Road, bengaluru, 560025",124,Brigade Road,,bengaluru,,,,560025,,,,14.0,35.0,USD,budget,True,False,False,False,False,False,False,False,False,False,,,,,,24/7,09810187717,,,,,2026-09-14 13:50:11.187343+00:00,,,
osm_node_11308977985,11308977985,node,,,Sri Venkateshwara PG for Ladies,,,,hostel,,12.9606385,77.7151392,,tdr38rq,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,+91 94930 84827,,,,,2026-09-14 13:50:11.187359+00:00,,,
osm_node_11308977987,11308977987,node,,,S.V.S. PG,,,,hostel,,12.9607251,77.7145658,,tdr38rq,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,+91 80508 08444,,,,,2026-09-14 13:50:11.187374+00:00,,,
osm_node_11309805457,11309805457,node,,,Hotel Raja Galaxy,,,,hotel,,12.9165478,77.5979007,,tdr1mz3,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187389+00:00,,,
osm_node_11323106498,11323106498,node,,,Vovo premier hotel,,,,hotel,,12.9774811,77.5769604,,tdr1v63,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187404+00:00,,,
osm_node_11341043447,11341043447,node,,,Sai Sreenivasa Homes,,,,apartment,,12.8364643,77.684669,,tdr1pbb,bengaluru,"Anantha Nagar, bengaluru",,Anantha Nagar,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187420+00:00,,,
osm_node_11393362103,11393362103,node,,,Mannat Safestay,,,,hostel,,12.9168151,77.6071622,,tdr1mzr,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187436+00:00,,,
osm_node_11396006853,11396006853,node,,,La Sera Grand,,,,motel,,12.9361649,77.6216258,,tdr1w6f,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187451+00:00,,,
osm_node_11396013056,11396013056,node,,,SRS Suites,,,,motel,,12.9375291,77.6176417,,tdr1w5p,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187466+00:00,,,
osm_node_11397272610,11397272610,node,,,Rithun Residency,,,,hostel,,12.9166246,77.5960581,,tdr1mxr,bengaluru,bengaluru,,,,bengaluru,,,,,,,,14.0,35.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187480+00:00,,,
osm_node_11434743801,11434743801,node,,,Patna Wale,,,,hotel,,12.9178452,77.6074222,,tdr1qp8,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187495+00:00,,,
osm_node_11476370285,11476370285,node,,,Olive Richmond Circle,,,,hotel,,12.9667247,77.5947078,,tdr1v8w,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187510+00:00,,,
osm_node_11476370286,11476370286,node,,,LIC VIP Guest House,,,,guest_house,,12.966594,77.5948144,,tdr1v8q,bengaluru,bengaluru,,,,bengaluru,,,,,,,,25.0,60.0,USD,budget,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187525+00:00,,,
osm_node_11513421569,11513421569,node,,,Tiba Hotel,,,,hotel,,12.9739463,77.5700295,,tdr1v1u,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187539+00:00,,,
osm_node_11518830718,11518830718,node,,,Brunton Heights,,,,hotel,,12.9703425,77.6145858,,tdr1y1j,bengaluru,bengaluru,,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187556+00:00,,,
osm_node_11533043950,11533043950,node,,,VJl Habitat,,,,apartment,,12.9207698,77.6503946,,tdr1wbp,bengaluru,"1271/74, bengaluru",1271/74,,,bengaluru,,,,,,,,,,USD,mid_range,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,2026-09-14 13:50:11.187574+00:00,,,
